ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
13,Doha,Qatar Exxon Mobil Open,2/16/22,ATP250,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Murray A.,16,87,2380,761,6,0,6,1,,,,,,,2,0,Completed,1.66,2.2,1.76,2.2,1.76,2.23,1.72,2.11
13,Doha,Qatar Exxon Mobil Open,2/16/22,ATP250,Outdoor,Hard,2nd Round,3,Khachanov K.,Ruusuvuori E.,27,71,1770,901,7,6,6,3,,,,,,,2,0,Completed,1.53,2.5,1.62,2.45,1.62,2.6,1.55,2.42
13,Doha,Qatar Exxon Mobil Open,2/17/22,ATP250,Outdoor,Hard,Quarterfinals,3,Rinderknech A.,Shapovalov D.,61,12,1042,2930,6,4,6,4,,,,,,,2,0,Completed,3.4,1.33,3.58,1.34,3.8,1.37,3.33,1.32
13,Doha,Qatar Exxon Mobil Open,2/17/22,ATP250,Outdoor,Hard,Quarterfinals,3,Basilashvili N.,Fucsovics M.,22,36,2016,1427,1,6,6,3,7,5,,,,,2,1,Completed,2.3,1.61,2.36,1.67,2.37,1.7,2.25,1.64
13,Doha,Qatar Exxon Mobil Open,2/17/22,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista Agut R.,Davidovich Fokina A.,16,47,2380,1160,6,1,6,1,,,,,,,2,0,Completed,1.36,3.2,1.39,3.27,1.42,3.55,1.35,3.19
13,Doha,Qatar Exxon Mobil Open,2/17/22,ATP250,Outdoor,Hard,Quarterfinals,3,Khachanov K.,Cilic M.,27,24,1770,1840,3,6,6,3,6,4,,,,,2,1,Completed,1.66,2.2,1.71,2.28,1.71,2.55,1.62,2.29
13,Doha,Qatar Exxon Mobil Open,2/18/22,ATP250,Outdoor,Hard,Semifinals,3,Basilashvili N.,Rinderknech A.,22,61,2016,1042,6,4,6,2,,,,,,,2,0,Completed,2,1.8,2.11,1.81,2.12,1.88,2,1.81
13,Doha,Qatar Exxon Mobil Open,2/18/22,ATP250,Outdoor,Hard,Semifinals,3,Bautista Agut R.,Khachanov K.,16,27,2380,1770,2,6,6,3,7,5,,,,,2,1,Completed,1.53,2.5,1.58,2.57,1.6,2.78,1.54,2.49
13,Doha,Qatar Exxon Mobil Open,2/19/22,ATP250,Outdoor,Hard,The Final,3,Bautista Agut R.,Basilashvili N.,16,22,2380,2016,6,3,6,4,,,,,,,2,0,Completed,1.5,2.62,1.48,2.88,1.53,2.9,1.47,2.67
14,Marseille,Open 13,2/14/22,ATP250,Indoor,Hard,1st Round,3,Travaglia S.,Laaksonen H.,119,84,604,797,6,2,6,7,7,6,,,,,2,1,Completed,2.3,1.61,2.45,1.61,2.45,1.63,2.34,1.59
14,Marseille,Open 13,2/14/22,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Ymer M.,76,75,852,863,6,4,7,5,,,,,,,2,0,Completed,2.2,1.66,2.23,1.72,2.27,1.72,2.2,1.67
14,Marseille,Open 13,2/14/22,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,Gombos N.,49,114,1154,624,7,6,6,3,,,,,,,2,0,Completed,1.28,3.75,1.34,3.55,1.34,3.8,1.29,3.54
14,Marseille,Open 13,2/15/22,ATP250,Indoor,Hard,1st Round,3,Safiullin R.,Popyrin A.,163,66,392,955,6,7,6,4,7,6,,,,,2,1,Completed,2.2,1.66,2.24,1.71,2.42,1.8,2.18,1.68
14,Marseille,Open 13,2/15/22,ATP250,Indoor,Hard,1st Round,3,Rune H.,Bergs Z.,90,169,742,375,1,6,6,3,6,4,,,,,2,1,Completed,1.5,2.62,1.51,2.73,1.67,2.8,1.5,2.58
14,Marseille,Open 13,2/15/22,ATP250,Indoor,Hard,1st Round,3,Machac T.,Dzumhur D.,115,140,621,492,1,6,6,3,6,1,,,,,2,1,Completed,1.53,2.5,1.54,2.62,2.05,2.63,1.54,2.47
14,Marseille,Open 13,2/15/22,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Kukushkin M.,109,168,636,380,7,6,7,5,,,,,,,2,0,Completed,1.5,2.62,1.48,2.83,1.58,2.83,1.49,2.6
14,Marseille,Open 13,2/15/22,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,Simon G.,243,132,245,537,6,2,6,4,,,,,,,2,0,Completed,1.61,2.3,1.63,2.41,1.63,2.47,1.6,2.31
14,Marseille,Open 13,2/15/22,ATP250,Indoor,Hard,1st Round,3,Albot R.,Novak D.,97,128,708,561,3,6,7,5,6,1,,,,,2,1,Completed,1.66,2.2,1.74,2.21,1.8,2.25,1.69,2.15
14,Marseille,Open 13,2/15/22,ATP250,Indoor,Hard,1st Round,3,Gaston H.,Moutet C.,68,107,923,657,6,4,6,4,,,,,,,2,0,Completed,3,1.4,3.08,1.42,3.08,1.44,2.92,1.4
14,Marseille,Open 13,2/16/22,ATP250,Indoor,Hard,1st Round,3,Bonzi B.,Majchrzak K.,69,79,919,823,7,6,6,4,,,,,,,2,0,Completed,1.9,1.9,1.92,1.97,1.95,2,1.88,1.91
14,Marseille,Open 13,2/16/22,ATP250,Indoor,Hard,1st Round,3,Pouille L.,Griekspoor T.,154,60,440,1046,7,5,3,6,6,1,,,,,2,1,Completed,3.75,1.28,3.97,1.29,4,1.3,3.69,1.27
14,Marseille,Open 13,2/16/22,ATP250,Indoor,Hard,2nd Round,3,Karatsev A.,Rune H.,15,90,2633,742,6,3,7,6,,,,,,,2,0,Completed,1.44,2.75,1.47,2.91,1.51,2.91,1.46,2.7
14,Marseille,Open 13,2/16/22,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,Gasquet R.,7,76,4700,852,4,6,6,3,7,6,,,,,2,1,Completed,1.12,6,1.16,6.05,1.16,6.65,1.14,5.71
14,Marseille,Open 13,2/16/22,ATP250,Indoor,Hard,2nd Round,3,Ivashka I.,Travaglia S.,49,119,1154,604,6,1,6,3,,,,,,,2,0,Completed,1.33,3.4,1.36,3.48,1.38,3.5,1.33,3.27
14,Marseille,Open 13,2/17/22,ATP250,Indoor,Hard,2nd Round,3,Bonzi B.,Herbert P.H.,69,109,919,636,6,4,6,3,,,,,,,2,0,Completed,1.8,2,1.81,2.12,1.85,2.25,1.77,2.04
14,Marseille,Open 13,2/17/22,ATP250,Indoor,Hard,2nd Round,3,Safiullin R.,Machac T.,163,115,392,621,6,7,6,4,7,6,,,,,2,1,Completed,2.3,1.61,2.63,1.55,2.63,1.62,2.4,1.56
14,Marseille,Open 13,2/17/22,ATP250,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Tsonga J.W.,9,243,4018,245,7,6,6,2,,,,,,,2,0,Completed,1.16,5,1.15,6.31,1.19,6.31,1.14,5.49
14,Marseille,Open 13,2/17/22,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Gaston H.,4,68,7355,923,6,3,7,6,,,,,,,2,0,Completed,1.14,5.5,1.13,7.3,1.16,7.3,1.11,6.41
14,Marseille,Open 13,2/17/22,ATP250,Indoor,Hard,2nd Round,3,Pouille L.,Albot R.,154,97,440,708,6,3,3,6,7,6,,,,,2,1,Completed,2,1.8,2.08,1.84,2.17,1.84,2.05,1.76
14,Marseille,Open 13,2/18/22,ATP250,Indoor,Hard,Quarterfinals,3,Bonzi B.,Karatsev A.,69,15,919,2633,6,1,6,3,,,,,,,2,0,Completed,2.37,1.57,2.39,1.65,2.59,1.66,2.36,1.58
14,Marseille,Open 13,2/18/22,ATP250,Indoor,Hard,Quarterfinals,3,Rublev A.,Pouille L.,7,154,4700,440,6,3,1,6,6,2,,,,,2,1,Completed,1.12,6,1.13,7.18,1.17,7.18,1.13,5.95
14,Marseille,Open 13,2/18/22,ATP250,Indoor,Hard,Quarterfinals,3,Safiullin R.,Tsitsipas S.,163,4,392,7355,6,4,6,4,,,,,,,2,0,Completed,6,1.12,6.45,1.15,6.75,1.15,5.94,1.13
14,Marseille,Open 13,2/18/22,ATP250,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Ivashka I.,9,49,4018,1154,6,3,6,4,,,,,,,2,0,Completed,1.25,4,1.3,3.91,1.3,4.45,1.25,3.91
14,Marseille,Open 13,2/19/22,ATP250,Indoor,Hard,Semifinals,3,Rublev A.,Bonzi B.,7,69,4700,919,6,3,4,6,6,3,,,,,2,1,Completed,1.3,3.5,1.36,3.43,1.36,3.75,1.31,3.48
14,Marseille,Open 13,2/19/22,ATP250,Indoor,Hard,Semifinals,3,Auger-Aliassime F.,Safiullin R.,9,163,4018,392,7,6,7,6,,,,,,,2,0,Completed,1.16,5,1.18,5.6,1.18,5.95,1.15,5.38
14,Marseille,Open 13,2/20/22,ATP250,Indoor,Hard,The Final,3,Rublev A.,Auger-Aliassime F.,7,9,4700,4018,7,5,7,6,,,,,,,2,0,Completed,2.37,1.57,2.46,1.62,2.57,1.63,2.42,1.56
15,Rio de Janeiro,Rio Open,2/14/22,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Shang J.,62,663,1002,39,6,3,6,4,,,,,,,2,0,Completed,1.1,7,1.1,8.3,1.13,8.3,1.09,7.05
15,Rio de Janeiro,Rio Open,2/14/22,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,Cuevas P.,74,104,875,680,7,6,7,5,,,,,,,2,0,Completed,1.44,2.75,1.48,2.82,1.48,2.9,1.44,2.74
15,Rio de Janeiro,Rio Open,2/14/22,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Munar J.,29,89,1673,745,2,6,6,2,6,1,,,,,2,1,Completed,1.28,3.75,1.32,3.69,1.35,3.85,1.3,3.43
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Kecmanovic M.,Meligeni Rodrigues F,70,224,901,278,6,3,6,0,,,,,,,2,0,Completed,1.2,4.5,1.23,4.63,1.29,5.25,1.22,4.26
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Coria F.,Garin C.,63,19,1001,2193,6,2,6,0,,,,,,,2,0,Completed,2.5,1.53,2.57,1.56,2.63,1.64,2.41,1.56
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Verdasco F.,Lajovic D.,172,39,370,1346,7,6,6,3,,,,,,,2,0,Completed,2.2,1.66,2.34,1.66,2.34,1.74,2.19,1.66
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Delbonis F.,Galan D.E.,37,112,1382,626,3,6,6,3,6,2,,,,,2,1,Completed,1.66,2.2,1.75,2.18,1.75,2.36,1.66,2.2
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Londero J.I.,33,144,1499,474,6,3,6,4,,,,,,,2,0,Completed,1.61,2.3,1.84,2.05,1.84,2.4,1.68,2.19
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Bagnis F.,38,77,1359,838,6,2,6,4,,,,,,,2,0,Completed,1.53,2.5,1.55,2.6,1.64,2.79,1.53,2.47
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Monteiro T.,Baez S.,106,5,659,4429,1,6,6,4,6,4,,,,,2,1,Completed,2.2,1.66,2.23,1.72,2.38,1.77,2.16,1.69
15,Rio de Janeiro,Rio Open,2/15/22,ATP500,Outdoor,Clay,1st Round,3,Sonego L.,Djere L.,21,56,2023,1076,6,2,6,0,,,,,,,2,0,Completed,1.53,2.5,1.62,2.42,1.66,2.55,1.56,2.4
15,Rio de Janeiro,Rio Open,2/16/22,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Paire B.,100,52,698,1120,6,3,4,6,6,2,,,,,2,1,Completed,1.44,2.75,1.43,3.01,1.46,3.01,1.42,2.81
15,Rio de Janeiro,Rio Open,2/16/22,ATP500,Outdoor,Clay,2nd Round,3,Coria F.,Verdasco F.,63,172,1001,370,7,6,4,6,6,4,,,,,2,1,Completed,1.44,2.75,1.5,2.8,1.54,2.8,1.47,2.65
15,Rio de Janeiro,Rio Open,2/16/22,ATP500,Outdoor,Clay,2nd Round,3,Andujar P.,Ramos-Vinolas A.,74,33,875,1499,7,5,5,7,6,3,,,,,2,1,Completed,2.75,1.44,2.37,1.66,2.79,1.66,2.42,1.56
15,Rio de Janeiro,Rio Open,2/16/22,ATP500,Outdoor,Clay,2nd Round,3,Fognini F.,Carreno Busta P.,38,18,1359,2265,5,7,6,4,6,3,,,,,2,1,Completed,3,1.4,2.87,1.48,3,1.56,2.74,1.44
15,Rio de Janeiro,Rio Open,2/17/22,ATP500,Outdoor,Clay,2nd Round,3,Schwartzman D.,Martinez P.,14,62,2655,1002,6,1,6,1,,,,,,,2,0,Completed,1.44,2.75,1.46,2.93,1.46,3,1.42,2.84
15,Rio de Janeiro,Rio Open,2/17/22,ATP500,Outdoor,Clay,2nd Round,3,Cerundolo F.,Carballes Baena R.,100,78,698,835,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,
15,Rio de Janeiro,Rio Open,2/17/22,ATP500,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Sonego L.,70,21,901,2023,7,5,6,4,,,,,,,2,0,Completed,2.62,1.5,2.75,1.51,2.8,1.55,2.63,1.48
15,Rio de Janeiro,Rio Open,2/18/22,ATP500,Outdoor,Clay,2nd Round,3,Berrettini M.,Monteiro T.,6,106,5018,659,6,4,6,7,6,3,,,,,2,1,Completed,1.33,3.4,1.34,3.57,1.34,3.73,1.31,3.42
15,Rio de Janeiro,Rio Open,2/18/22,ATP500,Outdoor,Clay,2nd Round,3,Alcaraz C.,Delbonis F.,29,37,1673,1382,6,4,7,6,,,,,,,2,0,Completed,1.22,4.33,1.25,4.41,1.31,4.5,1.25,3.88
15,Rio de Janeiro,Rio Open,2/19/22,ATP500,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Kecmanovic M.,100,70,698,901,5,7,6,2,6,4,,,,,2,1,Completed,2.1,1.72,2.18,1.75,2.25,1.76,2.12,1.7
15,Rio de Janeiro,Rio Open,2/19/22,ATP500,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Andujar P.,14,74,2655,875,7,6,4,6,6,4,,,,,2,1,Completed,1.2,4.5,1.23,4.74,1.23,4.74,1.21,4.39
15,Rio de Janeiro,Rio Open,2/19/22,ATP500,Outdoor,Clay,Quarterfinals,3,Fognini F.,Coria F.,38,63,1359,1001,6,4,6,2,,,,,,,2,0,Completed,1.53,2.5,1.57,2.57,1.57,2.64,1.52,2.5
15,Rio de Janeiro,Rio Open,2/19/22,ATP500,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Berrettini M.,29,6,1673,5018,6,2,2,6,6,2,,,,,2,1,Completed,1.61,2.3,1.61,2.47,1.68,2.47,1.61,2.3
15,Rio de Janeiro,Rio Open,2/19/22,ATP500,Outdoor,Clay,Semifinals,3,Schwartzman D.,Cerundolo F.,14,100,2655,698,7,6,6,3,,,,,,,2,0,Completed,1.44,2.75,1.46,2.92,1.47,3.08,1.44,2.77
15,Rio de Janeiro,Rio Open,2/20/22,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Fognini F.,29,38,1673,1359,6,2,7,5,,,,,,,2,0,Completed,1.28,3.75,1.33,3.64,1.33,4,1.29,3.56
15,Rio de Janeiro,Rio Open,2/20/22,ATP500,Outdoor,Clay,The Final,3,Alcaraz C.,Schwartzman D.,29,14,1673,2655,6,4,6,2,,,,,,,2,0,Completed,1.33,3.4,1.39,3.28,1.39,3.5,1.34,3.26
16,Acapulco,Abierto Mexicano,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Isner J.,Verdasco F.,23,152,1891,415,7,5,6,7,7,6,,,,,2,1,Completed,1.3,3.5,1.3,3.89,1.36,3.89,1.29,3.54
16,Acapulco,Abierto Mexicano,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Mannarino A.,16,55,2265,1064,6,3,6,3,,,,,,,2,0,Completed,1.3,3.5,1.33,3.62,1.36,3.74,1.31,3.39
16,Acapulco,Abierto Mexicano,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Gojowczyk P.,Nakashima B.,95,75,705,830,6,4,6,4,,,,,,,2,0,Completed,7,1.1,7.32,1.12,7.5,1.12,6.76,1.1
16,Acapulco,Abierto Mexicano,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Lajovic D.,Korda S.,46,40,1161,1306,6,4,4,6,7,5,,,,,2,1,Completed,4.5,1.2,5.03,1.2,5.05,1.27,4.54,1.19
16,Acapulco,Abierto Mexicano,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Kozlov S.,Dimitrov G.,130,33,506,1471,7,6,5,7,6,3,,,,,2,1,Completed,3.75,1.28,3.72,1.31,3.8,1.33,3.52,1.29
16,Acapulco,Abierto Mexicano,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Carreno Busta P.,Otte O.,17,82,2181,804,6,2,6,4,,,,,,,2,0,Completed,1.36,3.2,1.37,3.31,1.4,3.56,1.36,3.11
16,Acapulco,Abierto Mexicano,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,Brooksby J.,3,47,7515,1153,3,6,7,6,6,2,,,,,2,1,Completed,1.2,4.5,1.25,4.4,1.25,4.9,1.22,4.25
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Berrettini M.,39,6,1342,4928,4,6,5,1,,,,,,,0,1,Retired,3.4,1.33,3.23,1.39,3.44,1.39,3.19,1.34
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Nishioka Y.,Lopez F.,103,114,640,603,2,6,6,0,6,4,,,,,2,1,Completed,1.3,3.5,1.27,4.09,1.34,4.15,1.27,3.76
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Paire B.,2,49,8435,1110,6,3,6,4,,,,,,,2,0,Completed,1.06,10,1.06,12.12,1.07,12.75,1.05,10.31
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Giron M.,Millman J.,59,80,990,818,7,6,2,0,,,,,,,1,0,Retired,1.8,2,1.88,2.02,1.93,2.17,1.78,2.03
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Norrie C.,Altmaier D.,12,84,3070,787,7,6,6,2,,,,,,,2,0,Completed,1.16,5,1.21,4.89,1.25,5.5,1.19,4.66
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Nadal R.,Kudla D.,5,100,6515,659,6,3,6,2,,,,,,,2,0,Completed,1.03,15,1.03,16.92,1.03,17,1.02,14.07
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Andujar P.,Hernandez A.,68,566,890,54,6,0,6,1,,,,,,,2,0,Completed,1.12,6,1.17,5.73,1.17,7,1.14,5.59
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Wolf J.J.,Sonego L.,209,21,289,1962,3,6,7,6,6,2,,,,,2,1,Completed,2.75,1.44,2.76,1.5,2.8,1.5,2.7,1.46
16,Acapulco,Abierto Mexicano,2/23/22,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,Djere L.,4,51,6565,1076,7,6,7,6,,,,,,,2,0,Completed,1.08,8,1.1,8.68,1.1,13,1.07,8.25
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Giron M.,Carreno Busta P.,59,17,990,2181,6,7,6,4,7,6,,,,,2,1,Completed,3.4,1.33,3.81,1.31,4.3,1.36,3.52,1.3
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Norrie C.,Isner J.,12,23,3070,1891,6,7,6,3,6,4,,,,,2,1,Completed,1.4,3,1.46,2.95,1.46,3.06,1.41,2.89
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Medvedev D.,Andujar P.,2,68,8435,890,6,1,6,2,,,,,,,2,0,Completed,1.02,17,1.03,18.36,1.03,26,1.02,16.39
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Paul T.,Lajovic D.,39,46,1342,1161,7,6,2,6,7,5,,,,,2,1,Completed,1.3,3.5,1.31,3.81,1.33,3.81,1.29,3.54
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Nadal R.,Kozlov S.,5,130,6515,506,6,0,6,3,,,,,,,2,0,Completed,1.01,26,1.01,26.77,1.02,34,1.01,19.9
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Nishioka Y.,Fritz T.,103,16,640,2265,3,6,6,4,6,2,,,,,2,1,Completed,4.5,1.2,5.22,1.2,5.22,1.22,4.71,1.18
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Zverev A.,95,3,705,7515,,,,,,,,,,,,,Walkover,10,1.06,11.96,1.06,11.96,1.05,10.88,1.05
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Wolf J.J.,4,209,6565,289,6,1,6,0,,,,,,,2,0,Completed,1.14,5.5,1.17,5.92,1.19,6,1.15,5.34
16,Acapulco,Abierto Mexicano,2/24/22,ATP500,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Nishioka Y.,2,103,8435,640,6,2,6,3,,,,,,,2,0,Completed,1.06,10,1.07,11.57,1.07,12.11,1.05,9.81
16,Acapulco,Abierto Mexicano,2/25/22,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Giron M.,4,59,6565,990,6,3,6,4,,,,,,,2,0,Completed,1.22,4.33,1.2,5.16,1.22,5.5,1.19,4.73
16,Acapulco,Abierto Mexicano,2/25/22,ATP500,Outdoor,Hard,Quarterfinals,3,Nadal R.,Paul T.,5,39,6515,1342,6,0,7,6,,,,,,,2,0,Completed,1.1,7,1.11,8.13,1.11,8.13,1.1,6.96
16,Acapulco,Abierto Mexicano,2/25/22,ATP500,Outdoor,Hard,Quarterfinals,3,Norrie C.,Gojowczyk P.,12,95,3070,705,6,1,6,0,,,,,,,2,0,Completed,1.1,7,1.13,7.29,1.13,7.5,1.11,6.7
16,Acapulco,Abierto Mexicano,2/26/22,ATP500,Outdoor,Hard,Semifinals,3,Norrie C.,Tsitsipas S.,12,4,3070,6565,6,4,6,4,,,,,,,2,0,Completed,2.62,1.5,2.65,1.55,2.74,1.6,2.55,1.51
16,Acapulco,Abierto Mexicano,2/26/22,ATP500,Outdoor,Hard,Semifinals,3,Nadal R.,Medvedev D.,5,2,6515,8435,6,3,6,3,,,,,,,2,0,Completed,2.2,1.66,2.18,1.77,2.33,1.77,2.14,1.71
16,Acapulco,Abierto Mexicano,2/27/22,ATP500,Outdoor,Hard,The Final,3,Nadal R.,Norrie C.,5,12,6515,3070,6,4,6,4,,,,,,,2,0,Completed,1.16,5,1.21,5.02,1.22,5.2,1.18,4.84
17,Dubai ,Dubai Tennis Championships,2/21/22,ATP500,Outdoor,Hard,1st Round,3,Vesely J.,Cilic M.,123,24,550,1865,6,4,7,6,,,,,,,2,0,Completed,3.75,1.28,3.68,1.32,4,1.33,3.57,1.29
17,Dubai ,Dubai Tennis Championships,2/21/22,ATP500,Outdoor,Hard,1st Round,3,Krajinovic F.,Jaziri M.,44,297,1187,167,6,7,6,2,6,4,,,,,2,1,Completed,1.05,11,1.06,12.25,1.06,16,1.04,11.71
17,Dubai ,Dubai Tennis Championships,2/21/22,ATP500,Outdoor,Hard,1st Round,3,Daniel T.,Goffin D.,111,48,615,1151,6,3,7,6,,,,,,,2,0,Completed,1.9,1.9,1.93,1.95,1.96,2.09,1.87,1.93
17,Dubai ,Dubai Tennis Championships,2/21/22,ATP500,Outdoor,Hard,1st Round,3,Murray A.,O Connell C.,89,158,733,407,6,7,6,3,7,5,,,,,2,1,Completed,1.44,2.75,1.49,2.79,1.54,2.85,1.46,2.7
17,Dubai ,Dubai Tennis Championships,2/21/22,ATP500,Outdoor,Hard,1st Round,3,Djokovic N.,Musetti L.,1,58,8875,1010,6,3,6,3,,,,,,,2,0,Completed,1.06,10,1.06,12.04,1.07,15,1.04,11.06
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Khachanov K.,De Minaur A.,26,32,1770,1486,6,3,6,7,7,5,,,,,2,1,Completed,1.66,2.2,1.75,2.18,1.75,2.3,1.69,2.16
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Mcdonald M.,Karatsev A.,61,22,986,1933,7,5,6,3,,,,,,,2,0,Completed,2.2,1.66,2.25,1.71,2.31,1.73,2.19,1.67
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Molcan A.,Harris L.,69,35,888,1393,6,3,6,3,,,,,,,2,0,Completed,2.37,1.57,2.65,1.53,2.65,1.6,2.43,1.55
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Kwon S.W.,Ivashka I.,60,45,990,1179,6,3,6,2,,,,,,,2,0,Completed,2.3,1.61,2.39,1.63,2.43,1.64,2.33,1.59
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Sinner J.,Davidovich Fokina A.,10,43,3429,1195,4,6,7,6,6,3,,,,,2,1,Completed,1.3,3.5,1.34,3.56,1.34,3.6,1.31,3.4
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Berankis R.,Struff J.L.,99,56,669,1054,6,1,3,6,6,3,,,,,2,1,Completed,2.2,1.66,2.13,1.79,2.3,1.8,2.14,1.7
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Hurkacz H.,Bublik A.,11,30,3333,1571,6,3,6,1,,,,,,,2,0,Completed,1.5,2.62,1.62,2.43,1.62,2.62,1.54,2.44
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Popyrin A.,Basilashvili N.,66,19,916,2156,6,2,6,3,,,,,,,2,0,Completed,2.1,1.72,2.2,1.74,2.22,1.8,2.11,1.72
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,Evans D.,7,28,4590,1702,6,4,7,5,,,,,,,2,0,Completed,1.57,2.37,1.65,2.37,1.65,2.57,1.57,2.38
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Bautista Agut R.,Rinderknech A.,15,53,2585,1066,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.41,3.14,1.46,3.14,1.4,2.9
17,Dubai ,Dubai Tennis Championships,2/22/22,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Fucsovics M.,14,36,2863,1382,4,6,6,4,7,5,,,,,2,1,Completed,1.57,2.37,1.63,2.41,1.73,2.52,1.58,2.35
17,Dubai ,Dubai Tennis Championships,2/23/22,ATP500,Outdoor,Hard,2nd Round,3,Hurkacz H.,Molcan A.,11,69,3333,888,6,3,6,2,,,,,,,2,0,Completed,1.22,4.33,1.31,3.83,1.31,4.4,1.23,4.06
