WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,New York,US Open,9/4/20,Grand Slam,Outdoor,Hard,3rd Round,3,Kontaveit A.,Linette M.,21,37,2220,1482,6,3,6,2,,,2,0,Completed,1.16,5,1.21,4.94,1.24,5.4,1.18,4.86
19,New York,US Open,9/5/20,Grand Slam,Outdoor,Hard,3rd Round,3,Rogers S.,Brengle M.,93,84,713,786,6,2,6,4,,,2,0,Completed,1.5,2.62,1.42,3.1,1.64,3.1,1.43,2.84
19,New York,US Open,9/5/20,Grand Slam,Outdoor,Hard,3rd Round,3,Kvitova P.,Pegula J.,12,63,3566,983,6,4,6,3,,,2,0,Completed,1.33,3.4,1.3,3.8,1.38,3.8,1.31,3.42
19,New York,US Open,9/5/20,Grand Slam,Outdoor,Hard,3rd Round,3,Sakkari M.,Anisimova A.,22,28,2130,1775,6,3,6,1,,,2,0,Completed,1.9,1.9,1.82,2.08,1.92,2.11,1.8,2.02
19,New York,US Open,9/5/20,Grand Slam,Outdoor,Hard,3rd Round,3,Muchova K.,Cirstea S.,26,77,1872,839,6,3,2,6,7,6,2,1,Completed,1.3,3.5,1.29,3.98,1.32,4,1.27,3.7
19,New York,US Open,9/5/20,Grand Slam,Outdoor,Hard,3rd Round,3,Mertens E.,Mcnally C.,18,124,2360,544,7,5,6,1,,,2,0,Completed,1.16,5,1.16,5.92,1.23,5.92,1.16,5.23
19,New York,US Open,9/5/20,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Stephens S.,8,39,4080,1453,2,6,6,2,6,2,2,1,Completed,1.44,2.75,1.46,2.91,1.5,2.91,1.45,2.78
19,New York,US Open,9/5/20,Grand Slam,Outdoor,Hard,3rd Round,3,Pironkova T.,Vekic D.,N/A,24,N/A,1880,6,4,6,1,,,2,0,Completed,2.62,1.5,2.79,1.49,2.85,1.55,2.64,1.49
19,New York,US Open,9/6/20,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Swiatek I.,27,53,1832,1139,6,4,6,2,,,2,0,Completed,1.25,4,1.28,4.05,1.36,4.5,1.24,4.07
19,New York,US Open,9/6/20,Grand Slam,Outdoor,Hard,3rd Round,3,Cornet A.,Keys M.,56,14,1060,2962,7,6,3,2,,,1,0,Retired,4,1.25,4.97,1.21,4.97,1.3,4.03,1.24
19,New York,US Open,9/6/20,Grand Slam,Outdoor,Hard,3rd Round,3,Kenin S.,Jabeur O.,4,31,4590,1573,7,6,6,3,,,2,0,Completed,1.44,2.75,1.44,2.97,1.67,3,1.44,2.78
19,New York,US Open,9/6/20,Grand Slam,Outdoor,Hard,4th Round,3,Brady J.,Kerber A.,41,23,1395,2040,6,1,6,4,,,2,0,Completed,1.5,2.62,1.49,2.83,1.55,2.83,1.5,2.59
19,New York,US Open,9/6/20,Grand Slam,Outdoor,Hard,4th Round,3,Putintseva Y.,Martic P.,35,15,1525,2850,6,3,2,6,6,4,2,1,Completed,2.3,1.61,2.27,1.71,2.45,1.71,2.28,1.63
19,New York,US Open,9/6/20,Grand Slam,Outdoor,Hard,4th Round,3,Rogers S.,Kvitova P.,93,12,713,3566,7,6,3,6,7,6,2,1,Completed,3.5,1.3,3.19,1.41,3.6,1.44,3.22,1.35
19,New York,US Open,9/7/20,Grand Slam,Outdoor,Hard,4th Round,3,Osaka N.,Kontaveit A.,9,21,4020,2220,6,3,6,4,,,2,0,Completed,1.44,2.75,1.49,2.82,1.54,2.96,1.47,2.69
19,New York,US Open,9/7/20,Grand Slam,Outdoor,Hard,4th Round,3,Williams S.,Sakkari M.,8,22,4080,2130,6,3,6,7,6,3,2,1,Completed,1.4,3,1.44,3.04,1.46,3.05,1.42,2.88
19,New York,US Open,9/7/20,Grand Slam,Outdoor,Hard,4th Round,3,Pironkova T.,Cornet A.,N/A,56,N/A,1060,6,4,6,7,6,3,2,1,Completed,2.1,1.72,2.16,1.78,2.17,1.94,2.05,1.78
19,New York,US Open,9/8/20,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Muchova K.,27,26,1832,1872,5,7,6,1,6,4,2,1,Completed,1.4,3,1.43,3.05,1.45,3.35,1.39,3.03
19,New York,US Open,9/8/20,Grand Slam,Outdoor,Hard,4th Round,3,Mertens E.,Kenin S.,18,4,2360,4590,6,3,6,3,,,2,0,Completed,2.1,1.72,2.16,1.78,2.19,1.81,2.11,1.74
19,New York,US Open,9/8/20,Grand Slam,Outdoor,Hard,Quarterfinals,3,Brady J.,Putintseva Y.,41,35,1395,1525,6,3,6,2,,,2,0,Completed,1.28,3.75,1.29,4.02,1.34,4.02,1.29,3.65
19,New York,US Open,9/9/20,Grand Slam,Outdoor,Hard,Quarterfinals,3,Osaka N.,Rogers S.,9,93,4020,713,6,3,6,4,,,2,0,Completed,1.16,5,1.17,5.8,1.21,5.8,1.17,5.03
19,New York,US Open,9/9/20,Grand Slam,Outdoor,Hard,Quarterfinals,3,Williams S.,Pironkova T.,8,N/A,4080,N/A,4,6,6,3,6,2,2,1,Completed,1.14,5.5,1.14,6.87,1.18,6.87,1.14,5.84
19,New York,US Open,9/10/20,Grand Slam,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Mertens E.,27,18,1832,2360,6,1,6,0,,,2,0,Completed,1.9,1.9,2.13,1.8,2.13,2,1.96,1.86
19,New York,US Open,9/11/20,Grand Slam,Outdoor,Hard,Semifinals,3,Osaka N.,Brady J.,9,41,4020,1395,7,6,3,6,6,3,2,1,Completed,1.36,3.2,1.4,3.3,1.43,3.3,1.37,3.13
19,New York,US Open,9/11/20,Grand Slam,Outdoor,Hard,Semifinals,3,Azarenka V.,Williams S.,27,8,1832,4080,1,6,6,3,6,3,2,1,Completed,1.72,2.1,1.79,2.16,1.8,2.24,1.74,2.13
19,New York,US Open,9/12/20,Grand Slam,Outdoor,Hard,The Final,3,Osaka N.,Azarenka V.,9,27,4020,1832,1,6,6,3,6,3,2,1,Completed,1.53,2.5,1.56,2.64,1.6,2.7,1.54,2.53
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Zhang S.,36,40,1540,1475,6,4,6,7,6,1,2,1,Completed,1.4,2.75,1.43,3.01,1.48,3.07,1.41,2.88
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Rybakina E.,Alexandrova E.,18,31,2501,1775,6,0,6,4,,,2,0,Completed,1.61,2.2,1.68,2.31,1.73,2.35,1.65,2.23
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Anisimova A.,Vekic D.,27,28,1905,1880,7,6,7,6,,,2,0,Completed,1.8,1.95,1.83,2.07,1.91,2.2,1.79,2.03
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Strycova B.,Kudermetova V.,37,42,1530,1388,6,3,6,3,,,2,0,Completed,2.1,1.66,2.34,1.66,2.38,1.72,2.28,1.63
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Bouzkova M.,Tomljanovic A.,47,63,1274,1035,6,3,6,4,,,2,0,Completed,1.61,2.2,1.86,2.03,1.91,2.25,1.81,2
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Paolini J.,Sevastova A.,99,46,707,1288,6,2,6,3,,,2,0,Completed,2.75,1.4,2.82,1.48,2.9,1.57,2.75,1.45
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Linette M.,Ostapenko J.,35,43,1542,1360,6,4,6,3,,,2,0,Completed,1.95,1.8,2.04,1.85,2.1,1.87,2.01,1.8
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Blinkova A.,Teichmann J.,65,54,984,1164,6,3,6,3,,,2,0,Completed,3,1.36,3.5,1.34,3.7,1.43,3.2,1.35
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Mertens E.,Hsieh S.W.,20,62,2360,1035,6,3,6,1,,,2,0,Completed,1.14,5.5,1.13,6.8,1.16,7,1.13,6.06
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Bolsova A.,Riske A.,107,23,645,2256,5,7,7,6,6,3,2,1,Completed,1.4,2.75,1.69,2.28,1.69,2.75,1.54,2.47
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Kovinic D.,Goerges J.,86,41,812,1423,6,1,6,0,,,2,0,Completed,1.57,2.25,1.72,2.23,1.74,2.38,1.67,2.2
20,Rome,Internazionali BNL d'Italia,9/14/20,Premier,Outdoor,Clay,1st Round,3,Yastremska D.,Giorgi C.,29,69,1880,930,7,5,6,7,6,4,2,1,Completed,1.57,2.25,1.76,2.18,1.76,2.38,1.68,2.18
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Vondrousova M.,Doi M.,19,80,2378,846,6,1,4,6,6,4,2,1,Completed,1.18,4.5,1.22,4.7,1.23,4.85,1.2,4.55
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Siniakova K.,Kerber A.,61,22,1045,2270,6,3,6,1,,,2,0,Completed,3,1.36,3.11,1.41,3.2,1.5,3.01,1.39
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Rus A.,Swiatek I.,71,52,929,1199,7,6,6,3,,,2,0,Completed,2.37,1.53,2.53,1.58,2.53,1.61,2.4,1.57
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Begu I.,Cocciaretto E.,77,128,872,549,6,2,6,2,,,2,0,Completed,1.5,2.5,1.6,2.49,1.63,2.6,1.55,2.44
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Hercog P.,Juvan K.,50,102,1235,673,4,6,6,4,6,1,2,1,Completed,2.25,1.57,2.45,1.61,2.45,1.73,2.24,1.65
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Kontaveit A.,Garcia C.,21,45,2330,1325,6,3,7,6,,,2,0,Completed,1.2,4.33,1.24,4.49,1.26,4.85,1.22,4.24
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Putintseva Y.,Peterson R.,30,49,1825,1255,6,2,6,4,,,2,0,Completed,1.36,3,1.42,3.09,1.43,3.64,1.38,3.02
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Kuznetsova S.,Pera B.,38,60,1527,1075,3,6,7,6,6,3,2,1,Completed,2.1,1.66,2.4,1.63,2.4,1.78,2.19,1.67
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Gauff C.,Jabeur O.,53,34,1174,1573,6,4,6,3,,,2,0,Completed,2.37,1.53,2.51,1.58,2.55,1.63,2.4,1.57
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Kasatkina D.,Zvonareva V.,74,181,905,361,6,2,6,2,,,2,0,Completed,1.4,2.75,1.52,2.7,1.55,3,1.47,2.69
20,Rome,Internazionali BNL d'Italia,9/15/20,Premier,Outdoor,Clay,1st Round,3,Muguruza G.,Stephens S.,17,33,2771,1573,6,3,6,3,,,2,0,Completed,1.5,2.5,1.54,2.64,1.59,2.64,1.54,2.48
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,1st Round,3,Azarenka V.,Williams V.,14,70,3122,929,7,6,6,2,,,2,0,Completed,1.4,2.75,1.34,3.55,1.44,3.55,1.39,3.01
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Kovinic D.,Bencic B.,86,10,812,4010,6,3,6,1,,,2,0,Completed,2.25,1.57,2.3,1.69,2.55,1.71,2.24,1.65
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Mertens E.,Linette M.,20,35,2360,1542,6,2,6,4,,,2,0,Completed,1.12,6,1.15,6.4,1.17,6.4,1.14,5.71
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Halep S.,Paolini J.,2,99,6356,707,6,3,6,4,,,2,0,Completed,1.11,6.5,1.13,7.04,1.15,7.04,1.12,6.34
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Blinkova A.,Bolsova A.,65,107,984,645,4,6,6,1,7,6,2,1,Completed,2,1.75,1.98,1.93,2.03,1.97,1.95,1.85
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Yastremska D.,Anisimova A.,29,27,1880,1905,4,6,7,6,6,4,2,1,Completed,1.61,2.2,1.72,2.26,1.75,2.27,1.68,2.18
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Rybakina E.,Bouzkova M.,18,47,2501,1274,7,5,7,6,,,2,0,Completed,1.36,3,1.43,3.09,1.48,3.12,1.4,2.93
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Pliskova Ka.,Strycova B.,4,37,5205,1530,6,3,6,3,,,2,0,Completed,1.36,3,1.38,3.34,1.43,3.5,1.35,3.2
20,Rome,Internazionali BNL d'Italia,9/16/20,Premier,Outdoor,Clay,2nd Round,3,Svitolina E.,Pavlyuchenkova A.,6,36,4580,1540,6,3,7,6,,,2,0,Completed,1.66,2.1,1.74,2.23,2.1,2.3,1.7,2.16
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Kasatkina D.,Siniakova K.,74,61,905,1045,6,2,6,3,,,2,0,Completed,1.53,2.37,1.53,2.69,1.58,2.7,1.52,2.53
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Kuznetsova S.,Kontaveit A.,38,21,1527,2330,4,6,7,5,6,3,2,1,Completed,4,1.22,4.34,1.26,4.34,1.29,4,1.24
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Vondrousova M.,Rus A.,19,71,2378,929,6,3,6,3,,,2,0,Completed,1.75,2,1.9,2.01,1.9,2.1,1.82,1.99
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Muguruza G.,Gauff C.,17,53,2771,1174,7,6,3,6,6,3,2,1,Completed,1.36,3,1.4,3.21,1.4,3.25,1.36,3.09
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Putintseva Y.,Martic P.,30,16,1825,2850,6,3,6,7,6,4,2,1,Completed,2,1.72,2.21,1.75,2.25,1.8,2.14,1.7
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Konta J.,Begu I.,13,77,3152,872,6,0,6,4,,,2,0,Completed,2.1,1.66,1.92,1.99,2.11,1.99,2.02,1.79
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Hercog P.,Bertens K.,50,8,1235,4335,6,4,6,4,,,2,0,Completed,2.25,1.57,2.69,1.53,2.69,1.57,2.49,1.53
20,Rome,Internazionali BNL d'Italia,9/17/20,Premier,Outdoor,Clay,2nd Round,3,Azarenka V.,Kenin S.,14,5,3122,4700,6,0,6,0,,,2,0,Completed,1.61,2.2,1.65,2.39,1.76,2.42,1.62,2.28
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Pliskova Ka.,Blinkova A.,4,65,5205,984,6,4,6,3,,,2,0,Completed,1.16,5,1.18,5.66,1.2,5.8,1.16,5.15
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Mertens E.,Kovinic D.,20,86,2360,812,6,4,6,4,,,2,0,Completed,1.22,4,1.28,4.07,1.3,4.2,1.26,3.87
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Putintseva Y.,Rybakina E.,30,18,1825,2501,4,6,7,6,6,2,2,1,Completed,2.37,1.53,2.55,1.58,2.64,1.75,2.45,1.55
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Halep S.,Yastremska D.,2,29,6356,1880,7,5,6,4,,,2,0,Completed,1.28,3.5,1.34,3.61,1.34,3.8,1.31,3.49
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Muguruza G.,Konta J.,17,13,2771,3152,6,4,6,1,,,2,0,Completed,1.9,1.9,1.85,2.06,1.9,2.15,1.8,2.03
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Azarenka V.,Kasatkina D.,14,74,3122,905,6,6,,,,,0,0,Retired,1.25,3.75,1.29,3.97,1.29,4.22,1.26,3.91
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Svitolina E.,Kuznetsova S.,6,38,4580,1527,7,6,6,4,,,2,0,Completed,1.5,2.5,1.56,2.59,1.59,2.68,1.53,2.51
20,Rome,Internazionali BNL d'Italia,9/18/20,Premier,Outdoor,Clay,3rd Round,3,Vondrousova M.,Hercog P.,19,50,2378,1235,1,6,6,1,7,6,2,1,Completed,1.57,2.25,1.69,2.31,1.7,2.5,1.62,2.31
20,Rome,Internazionali BNL d'Italia,9/19/20,Premier,Outdoor,Clay,Quarterfinals,3,Halep S.,Putintseva Y.,2,30,6356,1825,6,2,2,0,,,1,0,Retired,1.16,5,1.17,6.09,1.19,6.1,1.15,5.4
20,Rome,Internazionali BNL d'Italia,9/19/20,Premier,Outdoor,Clay,Quarterfinals,3,Muguruza G.,Azarenka V.,17,14,2771,3122,3,6,6,3,6,4,2,1,Completed,2.2,1.61,2.25,1.74,2.31,1.74,2.2,1.67
20,Rome,Internazionali BNL d'Italia,9/19/20,Premier,Outdoor,Clay,Quarterfinals,3,Vondrousova M.,Svitolina E.,19,6,2378,4580,6,3,6,0,,,2,0,Completed,2.75,1.4,3.21,1.41,3.25,1.49,2.97,1.4
20,Rome,Internazionali BNL d'Italia,9/19/20,Premier,Outdoor,Clay,Quarterfinals,3,Pliskova Ka.,Mertens E.,4,20,5205,2360,6,3,3,6,6,0,2,1,Completed,1.75,2,1.85,2.08,2.05,2.08,1.83,1.99
20,Rome,Internazionali BNL d'Italia,9/20/20,Premier,Outdoor,Clay,Semifinals,3,Halep S.,Muguruza G.,2,17,6356,2771,6,3,4,6,6,4,2,1,Completed,1.4,3,1.46,2.98,1.47,3.42,1.41,2.92
20,Rome,Internazionali BNL d'Italia,9/20/20,Premier,Outdoor,Clay,Semifinals,3,Pliskova Ka.,Vondrousova M.,4,19,5205,2378,6,2,6,4,,,2,0,Completed,1.3,3.5,1.64,2.44,1.65,3.5,1.56,2.48
20,Rome,Internazionali BNL d'Italia,9/21/20,Premier,Outdoor,Clay,The Final,3,Halep S.,Pliskova Ka.,2,4,6356,5205,6,0,2,1,,,1,0,Retired,1.44,2.75,52,2.77,1.54,3.12,1.47,2.7
21,Strasbourg,Internationaux de Strasbourg,9/20/20,International,Outdoor,Clay,1st Round,3,Teichmann J.,Anisimova A.,54,29,1164,1905,6,2,6,3,,,2,0,Completed,2.1,1.66,2.12,1.79,2.25,1.83,2.09,1.73
21,Strasbourg,Internationaux de Strasbourg,9/20/20,International,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Van Uytvanck A.,38,65,1570,1035,6,3,7,5,,,2,0,Completed,1.5,2.5,1.53,2.66,1.55,2.75,1.49,2.58
21,Strasbourg,Internationaux de Strasbourg,9/20/20,International,Outdoor,Clay,1st Round,3,Burel C.,Bondarenko K.,415,287,109,212,3,6,6,1,6,4,2,1,Completed,1.61,2.2,,,1.95,2.3,1.87,1.92
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Diyas Z.,Mchale C.,76,81,918,857,6,7,7,5,7,6,2,1,Completed,2.25,1.57,2.29,1.68,2.4,1.72,2.24,1.64
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Linette M.,Parmentier P.,36,164,1573,418,6,4,6,3,,,2,0,Completed,1.3,3.4,1.34,3.57,1.36,3.65,1.32,3.36
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Rybakina E.,Minnen G.,18,111,2546,636,7,5,6,4,,,2,0,Completed,1.14,5.5,1.18,5.52,1.19,5.65,1.16,5.2
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Cornet A.,Hercog P.,52,47,1230,1310,6,3,6,4,,,2,0,Completed,1.9,1.9,1.94,1.94,2.02,1.98,1.91,1.88
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Alexandrova E.,Sanders S.,31,277,1775,221,6,1,6,0,,,2,0,Completed,1.11,6.5,1.13,6.76,1.13,8.25,1.11,6.52
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Hibino N.,Stephens S.,84,34,838,1573,6,2,3,6,6,1,2,1,Completed,4,1.22,4.09,1.27,4.33,1.28,4.01,1.24
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Zhang S.,Tomljanovic A.,40,64,1475,1035,3,6,6,4,6,2,2,1,Completed,2.1,1.66,2.24,1.71,2.25,1.72,2.18,1.67
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Sabalenka A.,Perez E.,12,240,3615,263,6,4,6,3,,,2,0,Completed,1.07,9,1.09,8.99,1.12,9.15,1.08,7.88
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Blinkova A.,Georges M.,59,294,1104,204,6,1,6,2,,,2,0,Completed,1.18,4.5,1.18,5.46,1.21,6,1.17,4.93
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Siniakova K.,Pera B.,62,61,1045,1075,4,6,7,6,6,1,2,1,Completed,2.25,1.57,2.44,1.61,2.45,1.66,2.33,1.6
21,Strasbourg,Internationaux de Strasbourg,9/21/20,International,Outdoor,Clay,1st Round,3,Ostapenko J.,Davis L.,43,68,1360,967,6,2,6,3,,,2,0,Completed,1.44,2.62,1.51,2.73,1.53,2.85,1.47,2.66
21,Strasbourg,Internationaux de Strasbourg,9/22/20,International,Outdoor,Clay,2nd Round,3,Teichmann J.,Pavlyuchenkova A.,54,38,1164,1570,7,6,7,5,,,2,0,Completed,1.66,2.1,1.81,2.12,1.87,2.37,1.76,2.06
21,Strasbourg,Internationaux de Strasbourg,9/22/20,International,Outdoor,Clay,2nd Round,3,Svitolina E.,Linette M.,5,36,4740,1573,7,6,7,5,,,2,0,Completed,1.33,3.25,1.39,3.28,1.41,3.3,1.36,3.15
21,Strasbourg,Internationaux de Strasbourg,9/22/20,International,Outdoor,Clay,2nd Round,3,Rybakina E.,Cornet A.,18,52,2546,1230,6,3,7,6,,,2,0,Completed,1.57,2.25,1.68,2.32,1.71,2.33,1.65,2.23
21,Strasbourg,Internationaux de Strasbourg,9/22/20,International,Outdoor,Clay,2nd Round,3,Zhang S.,Burel C.,40,415,1475,109,6,3,7,6,,,2,0,Completed,1.36,3,1.47,2.92,1.47,3.15,1.42,2.86
21,Strasbourg,Internationaux de Strasbourg,9/23/20,International,Outdoor,Clay,2nd Round,3,Hibino N.,Diyas Z.,84,76,838,918,7,5,6,3,,,2,0,Completed,2.37,1.53,2.45,1.62,2.49,1.63,2.38,1.57
21,Strasbourg,Internationaux de Strasbourg,9/23/20,International,Outdoor,Clay,2nd Round,3,Ostapenko J.,Bertens K.,43,8,1360,4335,2,6,6,4,4,2,1,1,Retired,2.5,1.5,2.54,1.58,2.65,1.61,2.45,1.54
21,Strasbourg,Internationaux de Strasbourg,9/23/20,International,Outdoor,Clay,2nd Round,3,Siniakova K.,Alexandrova E.,62,31,1045,1775,6,2,6,4,,,2,0,Completed,2.5,1.5,2.51,1.6,2.6,1.6,2.46,1.54
21,Strasbourg,Internationaux de Strasbourg,9/23/20,International,Outdoor,Clay,2nd Round,3,Sabalenka A.,Blinkova A.,12,59,3615,1104,1,6,6,4,6,2,2,1,Completed,1.4,2.75,1.47,2.91,1.55,3,1.46,2.71
21,Strasbourg,Internationaux de Strasbourg,9/24/20,International,Outdoor,Clay,Quarterfinals,3,Hibino N.,Ostapenko J.,84,43,838,1360,7,6,7,6,,,2,0,Completed,3.5,1.28,3.97,1.29,3.97,1.34,3.58,1.29
21,Strasbourg,Internationaux de Strasbourg,9/24/20,International,Outdoor,Clay,Quarterfinals,3,Rybakina E.,Zhang S.,18,40,2546,1475,6,3,6,2,,,2,0,Completed,1.25,4,1.27,4.27,1.28,4.35,1.24,4.04
21,Strasbourg,Internationaux de Strasbourg,9/24/20,International,Outdoor,Clay,Quarterfinals,3,Svitolina E.,Teichmann J.,5,54,4740,1164,6,4,6,3,,,2,0,Completed,1.61,2.3,1.72,2.25,1.83,2.44,1.69,2.17
21,Strasbourg,Internationaux de Strasbourg,9/25/20,International,Outdoor,Clay,Quarterfinals,3,Sabalenka A.,Siniakova K.,12,62,3615,1045,2,6,6,3,6,3,2,1,Completed,2.5,1.5,1.6,2.51,2.63,1.64,2.49,1.54
21,Strasbourg,Internationaux de Strasbourg,9/25/20,International,Outdoor,Clay,Semifinals,3,Rybakina E.,Hibino N.,18,84,2546,838,6,3,6,4,,,2,0,Completed,1.2,4.5,1.2,5.23,1.24,5.3,1.19,4.63
21,Strasbourg,Internationaux de Strasbourg,9/25/20,International,Outdoor,Clay,Semifinals,3,Svitolina E.,Sabalenka A.,5,12,4740,3615,6,2,4,6,6,4,2,1,Completed,1.44,2.75,1.5,2.75,1.54,2.8,1.48,2.65
21,Strasbourg,Internationaux de Strasbourg,9/26/20,International,Outdoor,Clay,The Final,3,Svitolina E.,Rybakina E.,5,18,4740,2546,6,4,1,6,6,2,2,1,Completed,1.66,2.1,1.88,2.02,1.88,2.22,1.77,2.06
22,Paris,French Open,9/27/20,Grand Slam,Outdoor,Clay,1st Round,3,Azarenka V.,Kovinic D.,14,73,3122,932,6,1,6,2,,,2,0,Completed,1.1,7,1.12,7.26,1.13,8,1.11,6.78
22,Paris,French Open,9/27/20,Grand Slam,Outdoor,Clay,1st Round,3,Sharma A.,Blinkova A.,134,59,529,1104,6,3,2,6,7,5,2,1,Completed,4,1.25,3.77,1.31,4.3,1.31,3.98,1.25
22,Paris,French Open,9/27/20,Grand Slam,Outdoor,Clay,1st Round,3,Kanepi K.,Bouzkova M.,106,46,656,1314,4,6,6,4,6,2,2,1,Completed,2.2,1.66,2.41,1.63,2.46,1.72,2.29,1.63
22,Paris,French Open,9/27/20,Grand Slam,Outdoor,Clay,1st Round,3,Alexandrova E.,Inglis M.,31,124,1775,586,6,3,6,3,,,2,0,Completed,1.1,7,1.11,7.9,1.14,8.55,1.1,7.17
